BatsmanName,BowlerName,0s,1s,2s,3s,4s,5s,6s,extras,wickets,total_balls
AB Agarkar,SL Malinga,1,2,1,0,0,0,0,0,0,4
AB Agarkar,SR Watson,4,3,0,0,1,0,1,0,1,9
AB Agarkar,ST Jayasuriya,4,2,0,0,0,0,0,0,1,6
AB Agarkar,Sohail Tanvir,3,2,1,0,1,0,1,0,0,8
AB Agarkar,T Henderson,2,2,0,0,0,0,0,0,0,4
AB Agarkar,TM Dilshan,0,1,0,0,0,0,0,0,0,1
AB Agarkar,UT Yadav,0,2,1,0,0,0,0,0,0,3
AB Barath,A Symonds,0,1,0,0,0,0,0,0,0,1
AB Barath,DL Vettori,3,1,0,0,0,0,0,0,0,4
AB Barath,Harbhajan Singh,2,3,0,0,1,0,1,0,0,7
AB Barath,JP Duminy,1,0,0,0,0,0,0,0,1,1
AB Barath,PD Collingwood,0,1,0,0,0,0,0,0,0,1
AB Barath,PP Ojha,4,1,0,0,0,0,0,0,1,5
AB Barath,R McLaren,4,3,0,0,0,0,0,0,0,7
AB Barath,R Sathish,2,4,1,0,1,0,0,0,0,8
AB Barath,RG Sharma,2,1,0,0,1,0,0,0,0,4
AB Barath,SL Malinga,1,0,0,0,1,0,0,0,0,2
AB Barath,Z Khan,1,1,0,0,1,0,0,0,0,3
AB Dinda,A Mishra,1,0,0,0,0,0,0,0,1,1
AB Dinda,AD Mascarenhas,0,1,0,0,0,0,0,0,0,1
AB Dinda,CH Gayle,2,2,0,0,1,0,0,0,0,5
AB Dinda,DJ Bravo,0,2,0,0,0,0,0,0,0,2
AB Dinda,DJ Thornely,0,1,0,0,0,0,0,0,0,1
AB Dinda,DW Steyn,2,0,0,0,0,0,0,0,1,2
AB Dinda,Harbhajan Singh,3,0,0,0,0,0,0,0,0,3
AB Dinda,KA Pollard,0,2,0,0,0,0,0,0,0,2
AB Dinda,MG Johnson,3,2,0,0,0,0,0,0,0,5
AB Dinda,P Awana,2,2,0,0,0,0,0,0,0,4
AB Dinda,PV Tambe,3,0,0,0,0,0,0,0,1,3
AB Dinda,R Vinay Kumar,1,0,0,0,0,0,0,0,1,1
AB Dinda,RP Singh,1,1,1,0,0,0,0,0,1,3
AB Dinda,SL Malinga,5,1,0,0,0,0,0,0,2,6
AB Dinda,SR Watson,1,0,0,0,0,0,0,0,1,1
AB Dinda,Sohail Tanvir,0,2,0,0,0,0,0,0,0,2
AB McDonald,A Kumble,1,1,0,0,0,0,0,0,1,2
AB McDonald,AG Murtaza,1,5,0,0,0,0,0,0,0,6
AB McDonald,Azhar Mahmood,1,1,0,0,1,0,0,0,1,3
AB McDonald,CRD Fernando,0,6,0,0,0,0,0,0,0,6
AB McDonald,DAJ Bracewell,4,0,0,0,0,0,1,0,0,5
AB McDonald,DE Bollinger,1,0,1,0,0,0,0,0,1,2
AB McDonald,DJ Bravo,2,2,4,0,0,0,1,0,0,9
AB McDonald,DJ Hussey,1,3,0,0,0,0,0,0,0,4
AB McDonald,DW Steyn,0,1,0,1,1,0,0,0,0,3
AB McDonald,Harbhajan Singh,3,4,1,0,0,0,0,0,0,8
AB McDonald,IK Pathan,2,1,0,0,3,0,1,0,0,7
AB McDonald,JA Morkel,0,1,0,0,0,0,0,0,0,1
AB McDonald,KA Pollard,2,3,1,0,0,0,0,0,0,6
AB McDonald,M Morkel,2,0,0,0,1,0,0,0,1,3
AB McDonald,P Awana,2,4,0,0,1,0,0,0,0,7
AB McDonald,P Kumar,3,4,1,0,0,0,1,0,0,9
AB McDonald,PP Chawla,0,3,0,0,0,0,0,0,0,3
AB McDonald,R Vinay Kumar,1,1,0,0,0,0,0,0,0,2
AB McDonald,RE van der Merwe,0,2,0,0,0,0,0,0,0,2
AB McDonald,S Nadeem,2,0,0,0,0,0,0,0,1,2
AB McDonald,SK Trivedi,1,2,1,0,1,0,0,0,0,5
AB McDonald,SW Tait,0,3,0,0,1,0,0,0,0,4
AB McDonald,UT Yadav,2,2,0,0,0,0,0,0,0,4
AB de Villiers,A Ashish Reddy,1,8,2,0,3,0,4,0,0,18
AB de Villiers,A Chandila,2,4,1,0,2,0,2,0,0,11
AB de Villiers,A Flintoff,0,6,1,0,2,0,3,0,0,12
AB de Villiers,A Kumble,13,21,5,0,2,0,0,0,0,41
AB de Villiers,A Mishra,6,7,1,0,1,0,0,0,1,15
AB de Villiers,A Nehra,10,8,0,0,6,0,5,0,2,29
AB de Villiers,A Singh,1,3,2,0,1,0,0,0,0,7
AB de Villiers,A Symonds,4,5,2,0,0,0,1,0,0,12
AB de Villiers,A Uniyal,0,1,0,0,0,0,0,0,0,1
AB de Villiers,A Zampa,2,1,0,0,0,0,0,0,1,3
AB de Villiers,AB Agarkar,3,0,1,0,1,0,0,0,0,5
AB de Villiers,AB Dinda,1,7,1,0,6,0,3,0,0,18
AB de Villiers,AC Thomas,1,2,1,0,1,0,1,0,1,6
AB de Villiers,AD Mascarenhas,4,8,1,0,0,0,0,0,1,13
AB de Villiers,AD Mathews,1,1,0,0,0,0,1,0,0,3
AB de Villiers,AD Russell,2,1,0,0,1,0,0,0,0,4
AB de Villiers,AG Murtaza,7,8,0,0,2,0,1,0,1,18
AB de Villiers,AN Ahmed,2,5,0,0,0,0,0,1,0,8
AB de Villiers,AR Patel,8,14,3,0,3,0,1,0,1,29
AB de Villiers,AS Rajpoot,2,1,2,0,3,0,0,0,0,8
AB de Villiers,AS Raut,1,2,0,0,2,0,0,0,0,5
AB de Villiers,Anand Rajan,1,3,0,0,2,0,1,0,0,7
AB de Villiers,Ankit Sharma,3,11,1,0,2,0,3,0,0,20
AB de Villiers,Anureet Singh,2,5,1,0,1,0,0,0,0,9
AB de Villiers,Azhar Mahmood,7,5,2,0,3,0,0,0,1,17
AB de Villiers,B Akhil,3,8,2,0,1,0,0,0,0,14
AB de Villiers,B Kumar,7,15,1,0,7,0,1,0,1,31
AB de Villiers,B Lee,1,1,0,0,1,0,0,0,0,3
AB de Villiers,BAW Mendis,1,2,0,0,1,0,0,0,0,4
AB de Villiers,BB Sran,6,6,3,0,2,0,0,0,1,17
AB de Villiers,Bipul Sharma,1,4,0,0,0,0,0,0,1,5
AB de Villiers,CH Morris,5,3,5,0,5,1,3,0,0,22
AB de Villiers,CL White,1,1,0,0,0,0,0,0,1,2
AB de Villiers,CR Brathwaite,1,0,0,0,0,0,0,0,1,1
AB de Villiers,DAJ Bracewell,2,4,1,0,1,0,1,0,0,9
AB de Villiers,DE Bollinger,1,1,0,0,2,0,0,0,0,4
AB de Villiers,DJ Bravo,8,21,4,0,8,1,2,0,1,44
AB de Villiers,DJ Hooda,0,0,0,0,1,0,0,0,0,1
AB de Villiers,DJ Hussey,4,3,3,0,1,0,2,0,1,13
AB de Villiers,DJG Sammy,0,4,2,0,2,0,3,0,0,11
AB de Villiers,DP Nannes,2,1,1,1,2,0,0,0,1,7
AB de Villiers,DR Smith,3,8,0,0,4,0,1,0,1,16
AB de Villiers,DS Kulkarni,12,16,2,0,7,0,1,0,1,38
AB de Villiers,DW Steyn,5,7,2,1,3,0,5,0,2,23
AB de Villiers,GB Hogg,2,5,0,2,0,0,0,0,0,9
AB de Villiers,GJ Maxwell,1,6,1,0,1,0,1,0,0,10
AB de Villiers,HH Pandya,0,6,0,0,6,0,2,0,0,14
AB de Villiers,Harbhajan Singh,21,34,2,1,8,0,2,0,1,68
AB de Villiers,Harmeet Singh,5,8,3,0,3,0,0,0,0,19
AB de Villiers,I Sharma,8,11,0,0,1,0,2,0,0,22
AB de Villiers,IC Pandey,11,1,0,0,4,0,1,0,1,17
AB de Villiers,IK Pathan,11,19,4,0,7,0,3,0,0,44
AB de Villiers,Imran Tahir,0,3,1,0,0,0,0,0,0,4
AB de Villiers,Iqbal Abdulla,2,3,0,0,1,0,0,0,0,6
AB de Villiers,J Botha,1,6,0,0,1,0,0,0,0,8
AB de Villiers,J Suchith,2,3,1,0,5,0,0,0,0,11
AB de Villiers,JA Morkel,10,11,4,0,3,0,1,0,3,29
AB de Villiers,JD Ryder,0,3,0,0,0,0,1,0,0,4
AB de Villiers,JD Unadkat,1,0,0,0,0,0,0,0,0,1
AB de Villiers,JEC Franklin,0,3,0,0,1,0,0,0,0,4
AB de Villiers,JH Kallis,16,20,4,0,2,0,0,0,1,42
AB de Villiers,JJ Bumrah,14,11,5,0,1,0,3,0,2,34
AB de Villiers,JP Duminy,5,9,1,0,1,0,0,0,0,16
AB de Villiers,JP Faulkner,7,10,4,0,5,0,4,0,1,30
AB de Villiers,Joginder Sharma,1,6,0,0,0,0,0,0,0,7
AB de Villiers,KA Pollard,6,9,0,0,1,0,0,0,2,16
AB de Villiers,KC Cariappa,1,6,1,0,2,0,1,0,1,11
AB de Villiers,KH Pandya,3,8,0,0,0,0,0,0,2,11
AB de Villiers,KJ Abbott,2,0,0,0,0,0,0,0,1,2
AB de Villiers,KK Cooper,0,5,0,0,2,0,1,0,0,8
AB de Villiers,KP Appanna,1,5,2,0,0,0,0,0,1,8
AB de Villiers,KV Sharma,6,14,0,0,0,0,2,0,0,22
AB de Villiers,KW Richardson,1,2,1,0,1,0,1,0,1,6
AB de Villiers,Kamran Khan,5,3,0,0,1,0,0,0,0,9
AB de Villiers,Karanveer Singh,1,3,0,0,0,0,3,0,0,7
AB de Villiers,L Ablish,1,2,0,0,0,0,0,0,0,3
AB de Villiers,L Balaji,10,9,5,1,1,0,2,1,3,29
AB de Villiers,M Ashwin,1,2,1,0,2,0,2,0,0,8
AB de Villiers,M Kartik,5,6,2,0,1,0,0,0,0,14
AB de Villiers,M Morkel,5,9,0,0,2,0,1,0,0,17
AB de Villiers,M Muralitharan,9,11,6,0,1,0,1,0,0,28
AB de Villiers,M Ntini,1,1,1,0,0,0,0,0,0,3
AB de Villiers,MC Henriques,2,18,2,0,5,0,2,0,1,29
AB de Villiers,MG Johnson,3,6,2,0,1,0,0,0,0,12
AB de Villiers,MG Neser,2,2,1,0,3,0,2,0,0,10
AB de Villiers,MJ McClenaghan,2,5,1,0,7,0,1,0,0,16
AB de Villiers,MM Patel,8,13,3,0,3,0,0,1,0,28
AB de Villiers,MM Sharma,1,1,2,0,2,0,0,0,1,6
AB de Villiers,MP Stoinis,0,2,0,0,1,0,0,0,0,3
AB de Villiers,MR Marsh,1,0,0,0,1,0,2,0,1,4
AB de Villiers,MS Gony,7,8,4,0,3,0,2,0,1,24
AB de Villiers,Mohammed Shami,2,2,0,0,0,0,1,0,0,5
AB de Villiers,Mustafizur Rahman,6,5,1,0,0,0,0,0,1,12
AB de Villiers,NLTC Perera,1,4,1,0,0,0,0,0,1,6
AB de Villiers,P Awana,3,5,0,1,0,0,2,0,1,11
AB de Villiers,P Kumar,6,12,0,0,3,0,5,0,0,26
AB de Villiers,P Negi,3,5,0,0,2,0,0,0,0,10
AB de Villiers,PC Valthaty,1,6,2,0,1,0,0,0,0,10
AB de Villiers,PJ Sangwan,1,2,0,0,1,0,0,0,0,4
AB de Villiers,PP Chawla,20,17,3,0,2,0,2,0,4,44
AB de Villiers,PP Ojha,9,19,0,1,3,0,1,0,1,33
AB de Villiers,PV Tambe,8,14,2,0,6,0,2,0,1,32
AB de Villiers,Pankaj Singh,1,4,0,0,0,0,0,0,0,5
AB de Villiers,Parvez Rasool,0,1,1,0,0,0,0,0,0,2
AB de Villiers,R Ashwin,10,18,1,0,5,0,1,0,2,35
AB de Villiers,R Bhatia,4,18,2,0,2,0,1,0,0,27
AB de Villiers,R Dhawan,1,4,0,0,1,0,0,0,1,6
AB de Villiers,R McLaren,0,2,0,0,0,0,1,0,0,3
AB de Villiers,R Sharma,3,8,1,0,0,0,0,0,1,12
AB de Villiers,R Tewatia,1,3,0,0,0,0,0,0,0,4
AB de Villiers,R Vinay Kumar,8,10,1,0,1,0,0,0,1,20
AB de Villiers,RA Jadeja,20,37,1,0,8,0,4,0,0,70
AB de Villiers,RE van der Merwe,1,3,0,0,1,0,0,0,1,5
AB de Villiers,RG Sharma,3,6,2,0,1,0,1,0,0,13
AB de Villiers,RJ Harris,0,3,0,0,2,0,0,0,0,5
AB de Villiers,RP Singh,5,4,2,0,1,0,0,0,1,12
AB de Villiers,RR Powar,0,1,2,0,0,0,0,0,0,3
AB de Villiers,RR Raje,3,2,0,1,1,0,0,0,0,7
AB de Villiers,RS Bopara,2,2,0,0,3,0,1,0,0,8
AB de Villiers,RV Gomez,0,1,0,0,0,0,3,0,0,4
AB de Villiers,S Badree,0,1,0,0,0,0,0,0,0,1
AB de Villiers,S Kaul,2,5,1,0,5,0,1,0,1,14
AB de Villiers,S Kaushik,0,3,0,0,1,0,1,0,0,5
AB de Villiers,S Nadeem,7,12,3,0,1,0,0,0,0,23
AB de Villiers,S Randiv,2,7,3,0,0,0,0,0,0,12
AB de Villiers,S Sreesanth,5,9,0,0,1,0,1,0,2,16
AB de Villiers,S Tyagi,1,0,0,0,0,0,0,0,1,1
AB de Villiers,SB Jakati,7,13,1,2,3,0,4,0,2,30
AB de Villiers,SJ Srivastava,2,1,1,0,1,0,0,0,0,5
AB de Villiers,SK Raina,0,1,0,0,0,0,0,0,0,1
AB de Villiers,SK Trivedi,7,9,5,1,2,0,2,0,1,26
AB de Villiers,SK Warne,10,18,7,1,2,0,0,0,2,38
AB de Villiers,SL Malinga,13,12,9,0,8,0,2,0,0,44
AB de Villiers,SM Pollock,7,1,1,0,0,0,0,0,0,9
AB de Villiers,SMSM Senanayake,0,2,1,0,0,0,0,0,0,3
AB de Villiers,SP Narine,8,8,1,0,1,0,1,0,1,19
AB de Villiers,SR Tendulkar,1,1,0,0,3,0,1,0,0,6
AB de Villiers,SR Watson,16,17,7,0,6,0,0,0,1,46
AB de Villiers,SS Sarkar,0,0,0,0,1,0,0,0,0,1
AB de Villiers,STR Binny,8,4,1,0,1,0,1,0,0,15
AB de Villiers,SW Tait,4,3,0,0,0,0,0,0,0,7
AB de Villiers,Sandeep Sharma,1,9,2,0,3,0,2,0,1,17
AB de Villiers,Shakib Al Hasan,3,9,3,0,1,0,2,0,0,18
AB de Villiers,Shivam Sharma,1,5,0,0,0,0,2,0,0,8
AB de Villiers,Shoaib Ahmed,5,0,0,0,1,0,0,0,1,6
AB de Villiers,Shoaib Akhtar,6,2,1,0,0,0,0,0,1,9
AB de Villiers,TA Boult,1,0,0,0,1,0,0,0,1,2
AB de Villiers,TG Southee,5,6,3,0,2,0,1,0,0,17
AB de Villiers,UT Yadav,5,7,2,0,2,0,1,0,1,17
AB de Villiers,V Pratap Singh,4,4,0,0,0,0,0,0,0,8
AB de Villiers,WPUJC Vaas,4,4,0,0,1,0,0,0,0,9
AB de Villiers,YA Abdulla,0,2,0,0,0,0,0,0,0,2
AB de Villiers,YK Pathan,0,12,0,0,0,0,2,0,0,14
AB de Villiers,Yuvraj Singh,1,4,1,0,0,0,0,0,0,6
AB de Villiers,Z Khan,9,6,1,0,5,0,0,0,1,21
AC Blizzard,AB Agarkar,1,0,0,0,1,0,0,0,0,2
AC Blizzard,AC Thomas,2,1,0,0,1,0,0,0,1,4
AC Blizzard,B Lee,4,0,1,1,3,0,1,0,1,10
AC Blizzard,BA Bhatt,0,1,0,0,0,0,0,0,0,1
AC Blizzard,Bipul Sharma,0,2,0,0,0,0,0,0,0,2
AC Blizzard,CH Gayle,4,1,0,0,0,0,0,0,0,5
AC Blizzard,I Sharma,2,1,0,0,0,0,0,0,0,3
AC Blizzard,IK Pathan,6,1,0,0,0,0,0,0,1,7
AC Blizzard,Iqbal Abdulla,4,1,0,0,2,0,0,0,0,7
AC Blizzard,JP Duminy,3,0,0,0,1,0,0,0,1,4
AC Blizzard,M Morkel,4,2,0,0,7,0,0,0,0,13
AC Blizzard,P Kumar,4,0,0,0,3,0,0,0,1,7
AC Blizzard,R Bhatia,1,2,0,0,0,0,1,0,0,4
AC Blizzard,S Aravind,1,0,0,0,0,0,0,0,1,1
AC Blizzard,S Nadeem,3,1,1,0,0,0,0,0,1,5
AC Blizzard,SB Wagh,1,1,0,0,0,0,0,0,0,2
AC Blizzard,Shakib Al Hasan,1,2,0,0,2,0,0,0,0,5
AC Blizzard,YK Pathan,2,2,0,0,0,0,0,0,0,4
AC Blizzard,Z Khan,2,1,0,0,2,0,0,0,0,5
AC Gilchrist,A Chandila,5,4,0,0,0,0,0,0,0,9
AC Gilchrist,A Kumble,20,14,0,0,2,0,2,0,3,38
AC Gilchrist,A Mishra,14,12,3,0,1,0,3,0,2,33
AC Gilchrist,A Mithun,3,4,2,1,0,1,1,0,0,12
AC Gilchrist,A Nehra,20,13,2,0,14,1,4,0,1,54
AC Gilchrist,A Singh,2,3,0,0,0,0,0,0,1,5
AC Gilchrist,AB Agarkar,8,1,1,0,8,0,2,0,1,20
AC Gilchrist,AB Dinda,13,12,1,1,4,0,0,0,2,31
AC Gilchrist,AC Thomas,2,1,0,0,0,0,0,0,1,3
AC Gilchrist,AD Mathews,7,8,2,0,2,0,0,0,2,19
AC Gilchrist,AM Nayar,0,2,0,0,0,0,3,0,0,5
AC Gilchrist,AP Dole,2,2,0,0,1,0,2,0,1,7
AC Gilchrist,AS Rajpoot,1,1,0,0,2,0,0,0,0,4
AC Gilchrist,Anand Rajan,4,1,0,0,1,0,1,0,0,7
AC Gilchrist,B Akhil,4,2,2,0,2,0,2,0,1,12
AC Gilchrist,B Kumar,7,1,0,0,3,0,1,0,1,12
AC Gilchrist,B Lee,12,10,2,0,4,0,1,0,0,29
AC Gilchrist,BJ Hodge,5,2,1,0,1,0,1,0,2,10
AC Gilchrist,BW Hilfenhaus,7,2,0,0,1,0,0,0,0,10
AC Gilchrist,CH Gayle,3,6,1,0,2,0,2,0,0,14
AC Gilchrist,CK Langeveldt,5,10,2,0,2,0,4,0,1,23
AC Gilchrist,CRD Fernando,2,0,0,0,0,0,0,0,1,2
AC Gilchrist,DE Bollinger,6,5,1,0,1,0,0,0,1,13
AC Gilchrist,DJ Bravo,6,15,0,0,1,0,3,0,2,25
AC Gilchrist,DJ Hussey,0,2,1,0,0,0,0,0,0,3
AC Gilchrist,DJG Sammy,1,0,0,0,0,0,0,0,1,1
AC Gilchrist,DP Nannes,10,5,0,0,9,0,1,0,2,25
AC Gilchrist,DS Kulkarni,5,3,0,0,2,0,0,0,0,10
AC Gilchrist,DT Christian,4,1,2,0,4,0,1,0,1,12
AC Gilchrist,DW Steyn,23,23,4,0,5,0,1,0,1,56
AC Gilchrist,GD McGrath,4,2,0,0,1,0,0,0,1,7
AC Gilchrist,GH Vihari,3,3,0,0,0,0,0,0,0,6
AC Gilchrist,Gagandeep Singh,1,2,0,0,2,0,0,0,0,5
AC Gilchrist,Harbhajan Singh,13,9,1,1,2,0,1,0,2,27
AC Gilchrist,I Sharma,24,18,3,0,11,0,0,0,0,56
AC Gilchrist,IK Pathan,24,4,2,0,13,0,1,0,4,44
AC Gilchrist,Iqbal Abdulla,5,3,0,0,1,0,0,0,1,9
AC Gilchrist,J Botha,2,4,0,0,1,0,1,0,0,8
AC Gilchrist,JA Morkel,14,11,1,0,7,0,2,0,3,35
AC Gilchrist,JD Ryder,2,2,0,0,0,0,2,0,0,6
AC Gilchrist,JD Unadkat,5,3,2,0,3,0,0,0,0,13
AC Gilchrist,JH Kallis,12,21,2,0,6,0,2,0,0,43
AC Gilchrist,JJ van der Wath,1,1,0,0,2,0,1,0,0,5
AC Gilchrist,JP Duminy,6,8,2,0,1,0,0,0,0,17
AC Gilchrist,JP Faulkner,1,2,0,0,2,0,0,0,0,5
AC Gilchrist,JR Hopes,0,2,0,0,0,0,0,0,0,2
AC Gilchrist,Joginder Sharma,2,1,1,0,0,1,0,0,0,5
AC Gilchrist,KK Cooper,1,3,1,0,0,0,0,0,1,5
AC Gilchrist,KP Pietersen,2,2,1,0,0,0,0,0,1,5
AC Gilchrist,KV Sharma,2,1,0,0,0,0,0,0,1,3
AC Gilchrist,L Balaji,15,9,1,0,5,0,2,0,0,32
AC Gilchrist,LR Shukla,1,1,1,0,0,0,1,0,0,4
AC Gilchrist,M Kartik,6,4,0,0,1,0,0,0,1,11
AC Gilchrist,M Morkel,24,8,0,0,3,1,2,0,1,38
AC Gilchrist,M Muralitharan,2,8,0,0,4,0,2,0,0,16
AC Gilchrist,M Ntini,2,5,2,0,1,0,2,0,0,12
AC Gilchrist,MC Henriques,1,2,1,0,1,0,0,0,0,5
AC Gilchrist,MM Patel,13,6,0,0,8,0,1,0,0,28
AC Gilchrist,MN Samuels,5,0,0,0,1,0,0,0,0,6
AC Gilchrist,MS Gony,9,8,1,0,3,0,1,0,1,22
AC Gilchrist,Mashrafe Mortaza,5,2,1,0,2,0,2,0,0,12
AC Gilchrist,Mohammad Asif,6,2,1,0,2,0,1,0,1,12
AC Gilchrist,Mohammad Hafeez,2,2,0,0,0,0,0,0,0,4
AC Gilchrist,NLTC Perera,3,2,0,0,4,0,0,0,0,9
AC Gilchrist,NM Coulter-Nile,5,1,0,0,1,0,0,0,1,7
AC Gilchrist,P Kumar,5,6,0,0,5,0,0,0,0,16
AC Gilchrist,PJ Sangwan,2,3,0,0,2,0,1,0,1,8
AC Gilchrist,PP Chawla,5,2,1,0,0,0,0,0,0,8
AC Gilchrist,PP Ojha,2,1,0,0,2,0,1,0,0,6
AC Gilchrist,R Ashwin,21,15,2,0,6,0,1,0,2,45
AC Gilchrist,R Bhatia,1,3,1,0,0,0,1,0,1,6
AC Gilchrist,R Sharma,2,1,0,0,0,0,0,0,1,3
AC Gilchrist,R Vinay Kumar,5,7,1,0,2,0,0,0,1,15
AC Gilchrist,RA Jadeja,1,2,0,0,0,0,0,0,1,3
AC Gilchrist,RE van der Merwe,0,1,0,0,0,0,0,0,0,1
AC Gilchrist,RG Sharma,2,3,1,0,0,1,1,0,0,8
AC Gilchrist,RP Singh,8,3,0,0,1,0,0,0,1,12
AC Gilchrist,RR Powar,7,4,1,0,0,0,0,0,2,12
AC Gilchrist,RR Raje,2,2,1,0,0,0,0,0,1,5
AC Gilchrist,S Aravind,2,3,0,0,3,0,2,0,0,10
AC Gilchrist,S Kaul,0,2,0,0,1,0,0,0,0,3
AC Gilchrist,S Ladda,3,2,0,0,2,0,1,0,1,8
AC Gilchrist,S Narwal,2,1,0,0,0,0,0,0,1,3
AC Gilchrist,S Sreesanth,10,10,1,1,6,0,3,0,2,31
AC Gilchrist,S Tyagi,0,2,0,0,1,0,2,0,0,5
AC Gilchrist,SB Wagh,0,1,0,0,0,0,0,0,0,1
AC Gilchrist,SD Chitnis,3,4,0,0,1,0,1,0,0,9
AC Gilchrist,SE Bond,0,1,0,0,0,0,0,0,0,1
AC Gilchrist,SJ Srivastava,1,0,0,0,2,0,0,0,1,3
AC Gilchrist,SK Raina,1,0,0,0,0,0,0,0,1,1
AC Gilchrist,SK Trivedi,8,8,3,0,3,1,0,0,1,23
AC Gilchrist,SK Warne,2,8,0,0,1,0,2,0,0,13
AC Gilchrist,SL Malinga,18,7,1,0,4,0,2,0,1,32
AC Gilchrist,SM Harwood,5,1,0,0,1,0,0,0,0,7
AC Gilchrist,SM Pollock,2,1,0,0,2,0,3,0,0,8
AC Gilchrist,SMSM Senanayake,8,4,1,0,3,0,0,0,1,16
AC Gilchrist,SP Narine,5,6,0,0,1,0,1,0,1,13
AC Gilchrist,SR Watson,8,10,0,0,3,0,2,0,1,23
AC Gilchrist,ST Jayasuriya,2,2,1,0,2,0,1,0,0,8
AC Gilchrist,SW Tait,0,2,0,0,1,0,0,0,0,3
AC Gilchrist,Sohail Tanvir,7,0,0,0,5,0,0,0,0,12
AC Gilchrist,TG Southee,0,3,0,0,1,0,0,0,0,4
AC Gilchrist,TL Suman,1,1,0,0,0,0,0,0,0,2
AC Gilchrist,TM Dilshan,5,9,0,0,1,0,0,0,0,15
AC Gilchrist,UT Yadav,2,2,0,0,0,0,0,0,1,4
AC Gilchrist,V Kohli,2,6,0,0,1,0,0,0,0,9
AC Gilchrist,V Sehwag,1,1,0,0,0,1,3,0,0,6
AC Gilchrist,VR Aaron,2,1,0,0,0,0,0,0,1,3
AC Gilchrist,VRV Singh,3,3,0,0,3,0,0,0,0,9
AC Gilchrist,VS Malik,0,1,0,0,1,0,0,0,0,2
AC Gilchrist,VY Mahesh,1,3,0,0,2,0,2,0,0,8
AC Gilchrist,WD Parnell,0,1,0,0,0,0,0,0,0,1
AC Gilchrist,Y Nagar,1,2,0,0,2,0,0,0,0,5
AC Gilchrist,YK Pathan,23,10,4,0,4,0,0,0,2,41
AC Gilchrist,Yuvraj Singh,0,1,1,0,0,0,1,0,0,3
AC Gilchrist,Z Khan,13,12,1,0,5,0,2,0,3,33
AC Thomas,A Ashish Reddy,0,2,1,0,0,0,1,0,0,4
AC Thomas,DE Bollinger,1,1,0,0,0,0,0,0,0,2
AC Thomas,J Theron,1,2,0,0,0,0,0,0,0,3
AC Thomas,M Muralitharan,0,1,0,0,0,0,0,0,0,1
AC Thomas,MS Gony,2,0,0,0,0,0,0,0,1,2
AC Thomas,R Vinay Kumar,1,0,0,0,0,0,0,0,1,1
AC Thomas,SL Malinga,2,0,0,0,0,0,0,0,0,2
AC Thomas,Z Khan,1,2,0,0,1,0,0,0,0,4
AC Voges,A Kumble,0,3,0,0,0,0,0,0,0,3
AC Voges,A Mishra,2,2,1,0,0,0,0,0,1,5
AC Voges,AB Dinda,1,2,2,0,0,0,0,0,1,5
AC Voges,AD Mathews,1,1,0,0,1,0,0,0,0,3
AC Voges,BJ Hodge,0,1,0,0,1,0,0,0,0,2
AC Voges,DW Steyn,5,1,0,0,1,0,0,0,0,7
AC Voges,Harbhajan Singh,4,4,1,0,0,0,0,0,0,9
AC Voges,I Sharma,1,4,1,0,0,0,2,0,0,8
AC Voges,IK Pathan,1,4,2,1,2,0,1,0,1,11
AC Voges,J Theron,1,3,0,0,0,0,0,0,0,4
AC Voges,JA Morkel,1,1,1,0,0,0,0,0,1,3
AC Voges,JD Unadkat,1,1,0,0,0,0,0,0,0,2
AC Voges,JH Kallis,4,2,3,0,1,0,0,0,0,10
AC Voges,KA Pollard,1,3,0,1,1,0,0,0,0,6
AC Voges,LR Shukla,0,1,0,0,0,0,0,0,0,1
AC Voges,M Kartik,0,3,1,0,1,0,0,0,0,5
AC Voges,M Muralitharan,1,2,2,0,0,0,0,0,0,5
AC Voges,MF Maharoof,2,1,0,0,0,0,0,0,1,3
AC Voges,PP Chawla,1,1,2,0,1,0,0,0,0,5
AC Voges,Pankaj Singh,0,2,0,0,2,0,0,0,0,4
AC Voges,R Vinay Kumar,1,2,0,0,0,0,0,0,0,3
AC Voges,S Ladda,0,2,0,0,0,0,0,0,0,2
AC Voges,SB Jakati,3,5,0,0,0,0,0,0,0,8
AC Voges,SE Bond,0,3,0,0,0,0,0,0,0,3
AC Voges,SL Malinga,2,2,1,0,0,0,0,0,0,5
AC Voges,ST Jayasuriya,0,4,0,0,1,0,0,0,0,5
AC Voges,T Thushara,0,2,0,0,1,0,0,0,0,3
AC Voges,UT Yadav,3,2,1,0,1,0,0,0,0,7
AC Voges,Yuvraj Singh,0,2,0,0,2,0,0,0,0,4
AC Voges,Z Khan,2,0,0,0,0,0,0,0,1,2
AD Mascarenhas,A Mishra,0,4,0,0,0,0,0,0,0,4
AD Mascarenhas,Anureet Singh,1,1,1,0,0,0,0,0,1,3
AD Mascarenhas,B Lee,2,1,0,0,1,0,0,0,0,4
AD Mascarenhas,BAW Mendis,4,3,0,0,0,0,0,0,0,7
AD Mascarenhas,CH Gayle,1,6,0,0,0,0,0,0,0,7
AD Mascarenhas,DP Nannes,0,1,0,0,0,0,0,0,1,1
AD Mascarenhas,DW Steyn,1,1,0,0,0,0,0,0,0,2
AD Mascarenhas,I Sharma,1,2,1,0,1,0,0,0,0,5
AD Mascarenhas,JA Morkel,2,1,1,0,0,0,0,0,0,4
